"id","time","latitude","longitude"
"2",6.839,51.40697105,-2.66309144
"2",6.86,51.40697089,-2.66309033
"2",6.88,51.40697073,-2.66308928
"2",6.9,51.40697053,-2.66308848
"2",6.92,51.4069703,-2.66308794
"2",6.94,51.40697006,-2.66308743
"2",6.96,51.40696983,-2.66308669
"2",6.98,51.4069696,-2.66308576
"2",7,51.40696935,-2.66308482
"2",7.019,51.40696907,-2.6630841
"2",7.039,51.40696879,-2.66308348
"2",7.059,51.40696856,-2.66308267
"2",7.079,51.40696835,-2.66308163
"2",7.099,51.40696812,-2.66308045
"2",7.119,51.40696784,-2.66307939
"2",7.139,51.40696752,-2.66307861
"2",7.16,51.40696719,-2.66307806
"2",7.18,51.40696685,-2.66307761
"2",7.2,51.40696653,-2.66307705
"2",7.22,51.40696622,-2.66307623
"2",7.24,51.40696592,-2.66307531
"2",7.259,51.40696561,-2.66307462
"2",7.279,51.40696527,-2.66307405
"2",7.299,51.40696493,-2.6630735
"3",0,51.40692372,-2.66310713
"3",0.019,51.40692411,-2.66310698
"3",0.039,51.40692455,-2.66310678
"3",0.059,51.40692509,-2.66310647
"3",0.079,51.40692567,-2.66310602
"3",0.099,51.40692624,-2.66310556
"3",0.119,51.40692682,-2.66310511
"3",0.139,51.40692686,-2.66310379
"3",0.16,51.4069269,-2.66310249
"3",0.18,51.40692695,-2.66310118
"3",0.2,51.40692699,-2.66309988
"3",0.22,51.40692718,-2.66309882
"3",0.24,51.40692751,-2.66309827
"3",0.259,51.40692783,-2.66309773
"3",0.279,51.40692811,-2.66309728
"3",0.299,51.40692839,-2.66309666
"3",0.319,51.40692875,-2.66309615
"3",0.339,51.40692918,-2.66309604
"3",0.36,51.40692963,-2.66309573
"3",0.38,51.40693008,-2.66309521
"3",0.4,51.40693054,-2.66309482
"3",0.42,51.40693103,-2.66309472
"3",0.44,51.4069315,-2.66309444
"3",0.46,51.40693195,-2.66309387
"3",0.48,51.40693237,-2.66309355
"3",0.5,51.4069328,-2.66309354
"3",0.519,51.40693323,-2.66309349
"3",0.539,51.40693364,-2.66309298
"3",0.559,51.40693407,-2.66309241
"3",0.579,51.40693455,-2.66309244
"3",0.599,51.40693499,-2.66309249
"3",0.619,51.40693537,-2.66309193
"3",0.639,51.40693571,-2.6630912
"3",0.66,51.40693613,-2.66309119
"3",0.68,51.40693656,-2.66309151
"3",0.7,51.40693694,-2.66309164
"3",0.72,51.40693734,-2.66309198
"3",0.74,51.40693779,-2.6630926
"3",0.759,51.40693822,-2.66309286
"3",0.779,51.40693864,-2.66309274
"3",0.799,51.40693903,-2.66309242
"3",0.819,51.40693945,-2.66309262
"3",0.839,51.4069399,-2.66309329
"3",0.86,51.40694032,-2.66309368
"3",0.88,51.40694071,-2.66309392
"3",0.9,51.40694108,-2.6630942
"3",0.92,51.40694142,-2.66309444
"3",0.94,51.40694175,-2.66309478
"3",0.96,51.40694211,-2.66309532
"3",0.98,51.40694244,-2.66309591
"3",1,51.40694272,-2.66309651
"3",1.019,51.40694301,-2.66309733
"3",1.039,51.40694333,-2.66309834
"3",1.059,51.40694364,-2.6630992
"3",1.079,51.40694392,-2.66309972
"3",1.099,51.40694422,-2.66310009
"3",1.119,51.40694449,-2.66310069
"3",1.139,51.40694471,-2.66310194
"3",1.16,51.40694492,-2.6631034
"3",1.18,51.40694512,-2.66310458
"3",1.2,51.40694532,-2.66310546
"3",1.22,51.4069455,-2.66310626
"3",1.24,51.40694568,-2.66310685
"3",1.259,51.40694585,-2.66310754
"3",1.279,51.40694598,-2.66310853
"3",1.299,51.40694607,-2.66310949
"3",1.319,51.40694614,-2.66311034
"3",1.339,51.40694621,-2.66311094
"3",1.36,51.40694629,-2.66311161
"3",1.38,51.40694638,-2.66311267
"3",1.4,51.40694643,-2.6631138
"3",1.42,51.40694646,-2.66311471
"3",1.44,51.40694648,-2.66311557
"3",1.46,51.4069465,-2.6631167
"3",1.48,51.40694653,-2.66311789
"3",1.5,51.40694656,-2.6631193
"3",1.519,51.40694659,-2.66312079
"3",1.539,51.40694663,-2.66312226
"3",1.559,51.40694666,-2.66312347
"3",1.579,51.40694667,-2.66312444
"3",1.599,51.40694665,-2.66312537
"3",1.619,51.4069466,-2.66312637
"3",1.639,51.40694656,-2.66312755
"3",1.66,51.40694655,-2.66312876
"3",1.68,51.40694654,-2.66312975
"3",1.7,51.40694652,-2.66313064
"3",1.72,51.40694645,-2.66313168
"3",1.74,51.4069464,-2.66313284
"3",1.759,51.40694639,-2.66313395
"3",1.779,51.40694639,-2.663135
"3",1.799,51.40694637,-2.66313598
"3",1.819,51.4069463,-2.66313692
"3",1.839,51.40694624,-2.66313796
"3",1.86,51.40694621,-2.66313905
"3",1.88,51.40694621,-2.66314016
"3",1.9,51.40694623,-2.6631412
"3",1.92,51.40694623,-2.6631423
"3",1.94,51.40694619,-2.66314346
"3",1.96,51.40694613,-2.66314464
"3",1.98,51.40694608,-2.66314586
"3",2,51.40694604,-2.66314706
"3",2.019,51.40694599,-2.66314803
"3",2.039,51.40694594,-2.66314895
"3",2.059,51.40694584,-2.66315001
"3",2.079,51.4069457,-2.663151
"3",2.099,51.40694554,-2.66315183
"3",2.119,51.40694534,-2.6631527
"3",2.139,51.4069451,-2.66315348
"3",2.16,51.40694485,-2.66315405
"3",2.18,51.40694458,-2.6631547
"3",2.2,51.40694429,-2.66315546
"3",2.22,51.40694396,-2.66315604
"3",2.24,51.40694364,-2.66315631
"3",2.259,51.4069433,-2.66315663
"3",2.279,51.4069429,-2.66315713
"3",2.299,51.40694247,-2.66315756
"3",2.319,51.40694206,-2.66315797
"3",2.339,51.40694166,-2.66315845
"3",2.36,51.40694125,-2.66315887
"3",2.38,51.40694079,-2.6631592
"3",2.4,51.40694031,-2.66315961
"3",2.42,51.40693986,-2.6631602
"3",2.44,51.4069394,-2.66316072
"3",2.46,51.40693892,-2.66316104
"3",2.48,51.40693846,-2.66316141
"3",2.5,51.40693802,-2.66316191
"3",2.519,51.40693758,-2.66316229
"3",2.539,51.40693712,-2.66316245
"3",2.559,51.40693669,-2.66316262
"3",2.579,51.40693627,-2.66316287
"3",2.599,51.40693582,-2.66316301
"3",2.619,51.40693537,-2.66316316
"3",2.639,51.40693495,-2.66316334
"3",2.66,51.40693455,-2.66316341
"3",2.68,51.40693418,-2.66316336
"3",2.7,51.40693384,-2.66316328
"3",2.72,51.40693352,-2.6631631
"3",2.74,51.40693318,-2.66316274
"3",2.759,51.40693285,-2.66316227
"3",2.779,51.40693256,-2.66316179
"3",2.799,51.40693228,-2.66316126
"3",2.819,51.40693199,-2.66316063
"3",2.839,51.40693176,-2.66315996
"3",2.86,51.40693162,-2.66315927
"3",2.88,51.40693157,-2.66315856
"3",2.9,51.40693159,-2.66315787
"3",2.92,51.40693164,-2.66315713
"3",2.94,51.4069317,-2.66315635
"3",2.96,51.40693178,-2.66315548
"3",2.98,51.4069319,-2.66315451
"3",3,51.40693208,-2.66315357
"3",3.019,51.40693231,-2.66315261
"3",3.039,51.4069326,-2.66315171
"3",3.059,51.40693296,-2.66315101
"3",3.079,51.40693334,-2.6631503
"3",3.099,51.40693374,-2.66314956
"3",3.119,51.4069342,-2.66314908
"3",3.139,51.40693468,-2.6631488
"3",3.16,51.40693518,-2.6631486
"3",3.18,51.40693571,-2.66314851
"3",3.2,51.40693627,-2.66314846
"3",3.22,51.40693682,-2.66314825
"3",3.24,51.40693738,-2.66314803
"3",3.259,51.40693792,-2.66314791
"3",3.279,51.40693846,-2.66314768
"3",3.299,51.40693897,-2.66314732
"3",3.319,51.4069395,-2.66314709
"3",3.339,51.40694004,-2.66314696
"3",3.36,51.40694056,-2.66314671
"3",3.38,51.40694106,-2.66314643
"3",3.4,51.40694159,-2.66314633
"3",3.42,51.40694213,-2.66314635
"3",3.44,51.40694268,-2.66314624
"3",3.46,51.40694323,-2.66314601
"3",3.48,51.40694375,-2.66314592
"3",3.5,51.40694426,-2.66314613
"3",3.519,51.40694477,-2.66314625
"3",3.539,51.40694528,-2.6631461
"3",3.559,51.40694581,-2.6631462
"3",3.579,51.40694635,-2.66314665
"3",3.599,51.40694689,-2.66314698
"3",3.619,51.40694744,-2.66314706
"3",3.639,51.40694796,-2.66314722
"3",3.66,51.40694846,-2.66314766
"3",3.68,51.40694896,-2.66314808
"3",3.7,51.40694948,-2.66314829
"3",3.72,51.40695,-2.66314853
"3",3.74,51.40695052,-2.66314887
"3",3.759,51.40695103,-2.66314924
"3",3.779,51.40695156,-2.66314958
"3",3.799,51.40695206,-2.66314997
"3",3.819,51.40695254,-2.66315038
"3",3.839,51.406953,-2.66315075
"3",3.86,51.40695348,-2.66315109
"3",3.88,51.40695397,-2.66315154
"3",3.9,51.40695447,-2.66315211
"3",3.92,51.40695501,-2.66315267
"3",3.94,51.40695555,-2.663153
"3",3.96,51.40695606,-2.66315324
"3",3.98,51.40695657,-2.66315355
"3",4,51.40695712,-2.66315383
"3",4.019,51.40695768,-2.66315394
"3",4.039,51.40695821,-2.66315402
"3",4.059,51.40695873,-2.66315421
"3",4.079,51.4069593,-2.66315446
"3",4.099,51.40695992,-2.66315453
"3",4.119,51.40696053,-2.66315433
"3",4.139,51.40696112,-2.66315419
"3",4.16,51.40696171,-2.66315414
"3",4.18,51.40696233,-2.66315397
"3",4.2,51.40696295,-2.66315355
"3",4.22,51.40696354,-2.6631532
"3",4.24,51.40696415,-2.66315289
"3",4.259,51.40696477,-2.6631524
"3",4.279,51.40696539,-2.66315188
"3",4.299,51.40696595,-2.66315156
"3",4.319,51.4069665,-2.66315109
"3",4.339,51.40696709,-2.66315028
"3",4.36,51.40696771,-2.66314933
"3",4.38,51.40696828,-2.66314841
"3",4.4,51.40696879,-2.66314746
"3",4.42,51.40696926,-2.66314655
"3",4.44,51.4069697,-2.66314557
"3",4.46,51.40697009,-2.66314456
"3",4.48,51.40697042,-2.66314361
"3",4.5,51.40697072,-2.66314259
"3",4.519,51.40697102,-2.66314135
"3",4.539,51.40697132,-2.66314001
"3",4.559,51.40697156,-2.66313861
"3",4.579,51.40697174,-2.66313727
"3",4.599,51.40697188,-2.66313612
"3",4.619,51.40697198,-2.66313502
"3",4.639,51.40697204,-2.66313392
"3",4.66,51.40697206,-2.66313295
"3",4.68,51.40697203,-2.66313216
"3",4.7,51.40697196,-2.66313133
"3",4.72,51.40697184,-2.66313066
"3",4.74,51.40697165,-2.66313011
"3",4.759,51.40697147,-2.66312953
"3",4.779,51.40697133,-2.66312877
"3",4.799,51.40697117,-2.66312812
"3",4.819,51.40697095,-2.66312762
"3",4.839,51.40697069,-2.66312704
"3",4.86,51.40697044,-2.66312641
"3",4.88,51.40697017,-2.66312588
"3",4.9,51.40696986,-2.66312544
"3",4.92,51.40696952,-2.66312494
"3",4.94,51.40696917,-2.66312452
"3",4.96,51.40696878,-2.66312427
"3",4.98,51.40696841,-2.66312387
"3",5,51.40696807,-2.66312335
"3",5.019,51.40696768,-2.663123
"3",5.039,51.40696724,-2.66312267
"3",5.059,51.40696684,-2.66312201
"3",5.079,51.40696645,-2.66312151
"3",5.099,51.40696604,-2.66312143
"3",5.119,51.40696564,-2.66312122
"3",5.139,51.40696524,-2.66312067
"3",5.16,51.4069648,-2.66312034
"3",5.18,51.40696432,-2.66312042
"3",5.2,51.40696385,-2.66312026
"3",5.22,51.40696342,-2.66311983
"3",5.24,51.40696299,-2.66311962
"3",5.259,51.40696253,-2.66311977
"3",5.279,51.40696208,-2.66311982
"3",5.299,51.40696165,-2.66311956
"3",5.319,51.4069612,-2.66311942
"3",5.339,51.4069607,-2.66311963
"3",5.36,51.40696022,-2.66311961
"3",5.38,51.40695978,-2.66311924
"3",5.4,51.4069594,-2.66311894
"3",5.42,51.40695898,-2.66311895
"3",5.44,51.40695854,-2.66311899
"3",5.46,51.40695811,-2.66311885
"3",5.48,51.40695767,-2.66311861
"3",5.5,51.40695722,-2.66311859
"3",5.519,51.40695676,-2.663119
"3",5.539,51.40695631,-2.6631193
"3",5.559,51.40695586,-2.6631192
"3",5.579,51.40695541,-2.66311905
"3",5.599,51.40695497,-2.6631192
"3",5.619,51.40695451,-2.66311928
"3",5.639,51.40695407,-2.66311901
"3",5.66,51.40695365,-2.66311877
"3",5.68,51.40695322,-2.66311899
"3",5.7,51.40695279,-2.66311931
"3",5.72,51.40695236,-2.66311941
"3",5.74,51.40695194,-2.66311946
"3",5.759,51.40695154,-2.66311987
"3",5.779,51.40695114,-2.6631204
"3",5.799,51.40695075,-2.66312048
"3",5.819,51.40695035,-2.66312044
"3",5.839,51.40694996,-2.66312084
"3",5.86,51.4069496,-2.66312172
"3",5.88,51.40694924,-2.66312262
"3",5.9,51.40694886,-2.66312329
"3",5.92,51.4069485,-2.66312394
"3",5.94,51.4069482,-2.6631248
"3",5.96,51.40694789,-2.66312579
"3",5.98,51.40694754,-2.66312672
"3",6,51.4069472,-2.66312771
"3",6.019,51.4069469,-2.66312882
"3",6.039,51.40694665,-2.66313
"3",6.059,51.40694638,-2.66313106
"3",6.079,51.40694609,-2.66313208
"3",6.099,51.40694583,-2.66313319
"3",6.119,51.40694559,-2.66313452
"3",6.139,51.40694536,-2.6631358
"3",6.16,51.40694512,-2.6631368
"3",6.18,51.40694486,-2.66313772
"3",6.2,51.40694463,-2.66313876
"3",6.22,51.40694439,-2.66313983
"3",6.24,51.40694413,-2.66314082
"3",6.259,51.40694389,-2.66314188
"3",6.279,51.40694368,-2.66314312
"3",6.299,51.40694346,-2.66314442
"3",6.319,51.40694324,-2.66314548
"3",6.339,51.40694304,-2.66314641
"3",6.36,51.40694286,-2.66314742
"3",6.38,51.40694273,-2.66314863
"3",6.4,51.4069426,-2.66314981
"3",6.42,51.40694243,-2.66315093
"3",6.44,51.40694225,-2.66315212
"3",6.46,51.40694208,-2.6631534
"3",6.48,51.40694192,-2.66315458
"3",6.5,51.40694176,-2.66315567
"3",6.519,51.40694163,-2.66315678
"3",6.539,51.40694154,-2.66315789
"3",6.559,51.40694147,-2.66315901
"3",6.579,51.40694138,-2.66316005
"3",6.599,51.40694127,-2.66316098
"3",6.619,51.40694116,-2.66316197
"3",6.639,51.40694112,-2.663163
"3",6.66,51.40694113,-2.66316408
"3",6.68,51.40694115,-2.66316516
"3",6.7,51.40694118,-2.66316619
"3",6.72,51.40694121,-2.66316709
"3",6.74,51.40694127,-2.66316797
"3",6.759,51.40694137,-2.66316893
"3",6.779,51.40694149,-2.66316994
"3",6.799,51.40694165,-2.66317094
"3",6.819,51.40694186,-2.6631719
"3",6.839,51.40694207,-2.6631728
"3",6.86,51.40694227,-2.66317373
"3",6.88,51.40694248,-2.66317477
"3",6.9,51.40694272,-2.6631759
"3",6.92,51.40694298,-2.66317702
"3",6.94,51.40694326,-2.66317812
"3",6.96,51.40694352,-2.66317921
"3",6.98,51.40694376,-2.66318028
"3",7,51.40694403,-2.66318141
"3",7.019,51.40694432,-2.66318257
"3",7.039,51.4069446,-2.66318367
"3",7.059,51.40694487,-2.66318477
"3",7.079,51.40694514,-2.66318592
"3",7.099,51.40694542,-2.66318702
"3",7.119,51.40694571,-2.663188
"3",7.139,51.406946,-2.66318896
"3",7.16,51.40694632,-2.66318991
"3",7.18,51.40694667,-2.66319089
"3",7.2,51.40694705,-2.66319193
"3",7.22,51.40694744,-2.66319296
"3",7.24,51.40694783,-2.66319389
"3",7.259,51.40694822,-2.66319475
"3",7.279,51.4069486,-2.66319554
"3",7.299,51.40694897,-2.66319624
"3",7.319,51.40694931,-2.66319679
"3",7.339,51.40694964,-2.6631972
"3",7.36,51.40694997,-2.66319756
"3",7.38,51.40695032,-2.66319792
"3",7.4,51.40695068,-2.66319826
"3",7.42,51.40695106,-2.66319854
"3",7.44,51.40695142,-2.66319879
"3",7.46,51.40695178,-2.66319904
"3",7.48,51.40695214,-2.66319931
"3",7.5,51.40695251,-2.66319953
"3",7.519,51.40695285,-2.66319961
"3",7.539,51.40695319,-2.66319964
"3",7.559,51.4069536,-2.6631997
"3",7.579,51.40695404,-2.66319967
"3",7.599,51.40695447,-2.66319952
"3",7.619,51.40695491,-2.66319941
"3",7.639,51.40695536,-2.66319928
"3",7.66,51.40695579,-2.66319894
"3",7.68,51.40695623,-2.6631986
"3",7.7,51.40695669,-2.66319848
"3",7.72,51.40695716,-2.66319831
"3",7.74,51.40695762,-2.66319797
"3",7.759,51.40695807,-2.66319762
"3",7.779,51.40695851,-2.66319734
"3",7.799,51.40695893,-2.66319706
"3",7.819,51.40695934,-2.66319662
"3",7.839,51.40695974,-2.66319609
"3",7.86,51.40696018,-2.66319565
"3",7.88,51.40696067,-2.66319525
"3",7.9,51.40696114,-2.66319482
"3",7.92,51.40696153,-2.66319437
"3",7.94,51.40696195,-2.66319388
"3",7.96,51.40696241,-2.66319324
"3",7.98,51.40696288,-2.66319247
"3",8,51.40696331,-2.66319174
"3",8.019,51.40696372,-2.66319102
"3",8.039,51.40696414,-2.66319022
"3",8.059,51.40696452,-2.66318936
"3",8.079,51.40696489,-2.66318844
"3",8.099,51.40696524,-2.66318746
"3",8.119,51.4069656,-2.66318642
"3",8.139,51.40696593,-2.66318536
"3",8.16,51.40696623,-2.66318424
"3",8.18,51.40696655,-2.66318302
"3",8.2,51.40696688,-2.66318175
"3",8.22,51.40696715,-2.66318051
"3",8.24,51.40696736,-2.66317937
"3",8.259,51.40696754,-2.66317824
"3",8.279,51.40696771,-2.663177
"3",8.299,51.40696787,-2.66317567
"3",8.319,51.40696801,-2.66317423
"3",8.339,51.40696812,-2.66317272
"3",8.36,51.40696819,-2.66317127
"3",8.38,51.40696824,-2.66316995
"3",8.4,51.40696825,-2.6631687
"3",8.42,51.40696822,-2.66316745
"3",8.44,51.40696817,-2.66316612
"3",8.46,51.4069681,-2.66316478
"3",8.48,51.40696798,-2.66316357
"3",8.5,51.40696781,-2.66316244
"3",8.519,51.40696763,-2.66316133
"3",8.539,51.40696742,-2.6631602
"3",8.559,51.40696716,-2.66315909
"3",8.579,51.40696688,-2.663158
"3",8.599,51.40696661,-2.66315689
"3",8.619,51.40696632,-2.6631559
"3",8.639,51.40696599,-2.66315501
"3",8.66,51.40696562,-2.66315405
"3",8.68,51.40696524,-2.66315299
"3",8.7,51.40696482,-2.66315204
"3",8.72,51.40696439,-2.66315122
"3",8.74,51.406964,-2.66315016
"3",8.759,51.40696364,-2.66314896
"3",8.779,51.40696323,-2.66314802
"3",8.799,51.40696278,-2.66314724
"3",8.819,51.40696234,-2.66314636
"3",8.839,51.40696191,-2.66314532
"3",8.86,51.40696146,-2.66314445
"3",8.88,51.40696095,-2.66314381
"3",8.9,51.40696044,-2.66314309
"3",8.92,51.40695999,-2.66314214
"3",8.94,51.40695954,-2.6631412
"3",8.96,51.40695904,-2.66314064
"3",8.98,51.40695849,-2.66314024
"3",9,51.40695793,-2.66313963
"3",9.019,51.40695742,-2.66313888
"3",9.039,51.40695693,-2.66313815
"3",9.059,51.40695639,-2.66313753
"3",9.079,51.40695586,-2.66313694
"3",9.099,51.40695535,-2.66313615
"3",9.119,51.40695483,-2.66313537
"3",9.139,51.40695426,-2.66313491
"3",9.16,51.40695368,-2.66313459
"3",9.18,51.40695317,-2.66313398
"3",9.2,51.40695269,-2.6631331
"3",9.22,51.4069522,-2.66313237
"3",9.24,51.40695166,-2.66313193
"3",9.259,51.40695107,-2.66313165
"3",9.279,51.40695052,-2.66313121
"3",9.299,51.40695003,-2.66313047
"3",9.319,51.40694952,-2.66312989
"3",9.339,51.40694893,-2.66312959
"3",9.36,51.40694831,-2.66312933
"3",9.38,51.40694772,-2.66312887
"3",9.4,51.40694718,-2.66312836
"3",9.42,51.40694666,-2.66312813
"3",9.44,51.40694611,-2.66312787
"3",9.46,51.40694555,-2.66312735
"3",9.48,51.40694499,-2.66312688
"3",9.5,51.40694441,-2.66312678
"3",9.519,51.40694383,-2.66312681
"3",9.539,51.40694328,-2.66312672
"3",9.559,51.40694274,-2.66312644
"3",9.579,51.4069422,-2.66312626
"3",9.599,51.40694164,-2.66312632
"3",9.619,51.4069411,-2.66312632
"3",9.639,51.40694056,-2.66312603
"3",9.66,51.40693998,-2.66312556
"3",9.68,51.40693938,-2.66312533
"3",9.7,51.40693878,-2.6631251
"3",9.72,51.40693821,-2.66312476
"3",9.74,51.40693768,-2.66312459
"3",9.759,51.40693717,-2.66312479
"3",9.779,51.40693668,-2.66312516
"3",9.799,51.40693614,-2.66312546
"3",9.819,51.4069356,-2.66312587
"3",9.839,51.4069351,-2.66312662
"3",9.86,51.40693464,-2.66312757
"3",9.88,51.40693419,-2.6631283
"3",9.9,51.40693373,-2.66312893
"3",9.92,51.40693329,-2.66312964
"3",9.94,51.4069329,-2.66313058
"3",9.96,51.40693253,-2.6631317
"3",9.98,51.40693214,-2.66313269
"3",10,51.40693178,-2.66313362
"3",10.019,51.4069315,-2.66313487
"3",10.039,51.4069312,-2.66313608
"3",10.059,51.40693087,-2.66313715
"3",10.079,51.40693059,-2.66313837
"3",10.099,51.40693036,-2.66313982
"3",10.119,51.4069301,-2.66314099
"3",10.139,51.4069298,-2.66314195
"3",10.16,51.40692953,-2.66314295
"3",10.18,51.40692932,-2.66314404
"3",10.2,51.40692913,-2.6631451
"3",10.22,51.40692894,-2.66314617
"3",10.24,51.40692877,-2.66314726
"3",10.259,51.40692862,-2.66314836
"3",10.279,51.40692849,-2.66314937
"3",10.299,51.40692841,-2.66315038
"3",10.319,51.40692839,-2.66315141
"3",10.339,51.40692838,-2.66315239
"3",10.36,51.40692837,-2.66315322
"3",10.38,51.4069284,-2.66315396
"3",10.4,51.40692849,-2.66315476
"3",10.42,51.4069286,-2.6631556
"3",10.44,51.40692874,-2.66315642
"3",10.46,51.40692895,-2.66315717
"3",10.48,51.40692915,-2.66315783
"3",10.5,51.40692937,-2.66315855
"3",10.519,51.4069296,-2.66315922
"3",10.539,51.40692985,-2.66315986
"3",10.559,51.40693014,-2.6631605
"3",10.579,51.40693045,-2.66316111
"3",10.599,51.40693076,-2.66316162
"3",10.619,51.40693108,-2.66316209
"3",10.639,51.40693146,-2.66316262
"3",10.66,51.4069319,-2.66316319
"3",10.68,51.40693234,-2.66316362
"3",10.7,51.40693277,-2.66316399
"3",10.72,51.40693323,-2.66316433
"3",10.74,51.40693366,-2.66316456
"3",10.759,51.40693408,-2.66316478
"3",10.779,51.40693452,-2.66316502
"3",10.799,51.40693496,-2.66316508
"3",10.819,51.40693536,-2.66316504
"3",10.839,51.40693579,-2.66316519
"3",10.86,51.40693625,-2.66316547
"3",10.88,51.40693671,-2.66316568
"3",10.9,51.40693715,-2.66316582
"3",10.92,51.40693761,-2.66316584
"3",10.94,51.40693807,-2.66316574
"3",10.96,51.40693852,-2.66316552
"3",10.98,51.40693893,-2.66316523
"3",11,51.40693933,-2.66316501
"3",11.019,51.40693974,-2.6631649
"3",11.039,51.40694015,-2.6631647
"3",11.059,51.40694058,-2.66316433
"3",11.079,51.40694103,-2.66316396
"3",11.099,51.40694148,-2.66316364
"3",11.119,51.40694189,-2.66316339
